Player Name,season,Team,Position,Age,Salary,fair_salary,residual_dollars,residual_pct,PTS,AST,TRB,WS,PER,VORP,IF_label,IF_score,LOF_label,LOF_score
Jarrett Allen,2019-20,BRK,C,21.0,2376840,5308434.431418531,-2931594.4314185306,-0.02686086156696473,11.1,1.6,9.6,8.2,20.7,2.0,1,0.03417779364405199,1,-0.9866478662187397
Andre Drummond,2023-24,CHI,C,30.0,3360000,6293061.72934375,-2933061.7293437496,-0.021563300735502236,8.4,0.5,9.0,4.9,23.0,0.7,1,0.008498993611335437,-1,-1.3252605159336304
Spencer Dinwiddie,2022-23,2TM,SG,29.0,19500000,22460481.36231125,-2960481.3623112515,-0.02394146101905506,17.3,6.5,3.4,6.3,16.0,1.8,1,0.06540277310665177,1,-1.0646163722447972
Hassan Whiteside,2021-22,UTA,C,32.0,1669178,4633647.436516501,-2964469.436516501,-0.026370998599075747,8.2,0.4,7.6,5.8,22.9,1.2,-1,-0.017913646374491554,-1,-1.231542042713379
Jeff Dowtin Jr.,2024-25,PHI,PG,27.0,2196970,5167732.285292758,-2970762.2852927577,-0.021130980491171066,7.0,1.9,1.5,1.3,16.1,0.3,1,0.07380543188351674,1,-1.039187904310956
Trae Young,2019-20,ATL,PG,21.0,6273000,9255833.341530839,-2982833.341530839,-0.027330340310892785,29.6,9.3,4.3,5.9,23.9,3.1,-1,-0.061205403182127416,1,-1.1257583989546311
Seth Curry,2024-25,CHO,SG,34.0,2087519,5076584.743467344,-2989065.743467344,-0.021261172670977206,6.5,0.9,1.7,1.8,12.2,0.1,1,0.06410156431010544,1,-1.0793282529262052
Kyle Kuzma,2019-20,LAL,PF,24.0,1974600,4972298.606269748,-2997698.606269748,-0.027466543946030313,12.8,1.3,4.5,2.0,12.2,-0.2,1,0.10444541295975512,1,-0.9899602658709927
Jarrett Allen,2020-21,2TM,C,22.0,3909902,6911609.828318202,-3001707.828318202,-0.027503278617538957,12.8,1.7,10.0,6.4,20.1,1.4,1,0.045899629801143205,1,-0.973275044666674
Isaiah Collier,2024-25,UTA,PG,20.0,2520120,5521859.325441174,-3001739.325441174,-0.021351319639237875,8.7,6.3,3.3,-0.8,9.7,-1.6,-1,-0.013555956001313874,-1,-1.2091125115936199
Terry Rozier,2022-23,CHO,SG,28.0,21486283,24491229.973925382,-3004946.973925382,-0.024301055144760664,21.1,5.1,4.1,1.7,14.7,0.8,1,0.05645728238096137,1,-1.0241461114031427
Malik Monk,2021-22,LAL,SG,23.0,1669178,4676214.122083953,-3007036.1220839527,-0.026749658601988656,13.8,2.9,3.4,3.6,14.4,0.8,1,0.10606316088705597,1,-1.0032818934408265
Raul Neto,2021-22,WAS,PG,29.0,1669178,4695257.490631278,-3026079.4906312777,-0.026919062488936232,7.5,3.1,1.9,1.5,12.4,-0.4,1,0.07975377675350487,1,-0.977603087804771
Corey Kispert,2023-24,WAS,SF,24.0,3722040,6749056.5838395115,-3027016.5838395115,-0.02225403859580147,13.4,2.0,2.8,2.1,12.8,-0.1,1,0.08551447811733387,1,-1.00010260967377
Jayson Tatum,2022-23,BOS,SF,24.0,28103500,31134670.406887736,-3031170.406887736,-0.02451312447444695,30.1,4.6,8.8,10.5,23.7,5.1,-1,-0.042500592050134234,1,-1.1687213792274744
Monte Morris,2020-21,DEN,PG,25.0,1588231,4625388.428234143,-3037157.428234143,-0.027828087119609157,10.2,3.2,2.0,2.9,14.0,0.5,1,0.10010036330964417,1,-1.0327729978588582
Chris Duarte,2021-22,IND,SG,24.0,3749400,6799945.884302244,-3050545.8843022436,-0.027136707921631142,13.1,2.1,4.1,0.9,12.3,-0.1,1,0.10696180491437818,1,-0.9996123614294138
Dillon Brooks,2021-22,MEM,SF,26.0,12200000,15251416.828754075,-3051416.828754075,-0.027144455572740714,18.4,2.8,3.2,1.6,15.5,0.0,1,0.031539629769202604,1,-1.17426774110043
Grayson Allen,2020-21,MEM,SG,25.0,2545320,5598128.640928664,-3052808.6409286642,-0.02797149203709606,10.6,2.2,3.2,2.7,12.8,0.6,1,0.11346691592285085,1,-0.9807687873623546
Fred VanVleet,2021-22,TOR,PG,27.0,19675926,22730153.572203424,-3054227.572203424,-0.027169459072743818,20.3,6.7,4.4,6.7,17.3,3.5,1,0.03323299405058677,1,-1.0194179230259799
Patty Mills,2021-22,BRK,SG,33.0,5890000,8946366.069398029,-3056366.069398029,-0.027188482479033126,11.4,2.3,1.9,2.8,10.4,0.2,1,0.06058302654406034,1,-1.096564871937559
Avery Bradley,2021-22,LAL,SG,31.0,1669178,4731115.263617268,-3061937.263617268,-0.027238042090996388,6.4,0.8,2.2,1.2,7.8,-0.6,1,0.055188328447440815,1,-1.0680839228617633
Cory Joseph,2021-22,DET,PG,30.0,4910000,7973447.316951611,-3063447.316951611,-0.02725147505605717,8.0,3.6,2.7,2.5,11.4,0.0,1,0.08999261802321035,1,-0.9818635501480483
Christian Wood,2022-23,DAL,C,27.0,14317460,17382476.156979997,-3065016.1569799967,-0.02478683560697098,16.6,1.8,7.3,4.8,20.6,1.6,1,0.04891868301178626,1,-1.0208126357653642
Nikola Jović,2024-25,MIA,PF,21.0,2464200,5532160.40746403,-3067960.40746403,-0.02182234904447058,10.7,2.8,3.9,2.5,13.8,0.7,1,0.09433092245718766,1,-0.9883474231356191
Garrison Mathews,2024-25,ATL,SG,28.0,2230253,5309592.82701326,-3079339.8270132598,-0.02190329065790295,7.5,1.3,1.9,1.5,11.2,0.1,1,0.10468392778177465,1,-0.9998710929288601
Austin Rivers,2021-22,DEN,SG,29.0,1669178,4753520.790628746,-3084342.790628746,-0.027437354694510883,6.0,1.3,1.7,1.2,7.2,-0.7,1,0.06760552802545244,1,-1.0531370187116251
Damion Lee,2021-22,GSW,SG,29.0,1910860,4996512.554783456,-3085652.554783456,-0.027449005949289732,7.4,1.0,3.2,2.7,10.9,0.0,1,0.09848525719127516,1,-0.9918117249763414
Jake Layman,2019-20,MIN,SF,25.0,3581986,6680486.174961708,-3098500.1749617076,-0.0283901427062645,9.1,0.7,2.5,0.3,10.3,-0.2,1,0.07097595464759049,1,-1.0481708232524285
Dennis Schröder,2023-24,2TM,PG,30.0,12405000,15511904.357220884,-3106904.3572208844,-0.02284135800516747,14.0,6.1,3.0,3.3,13.3,0.1,1,0.05822396369508609,1,-0.990778030081891
Justin Holiday,2021-22,2TM,SF,32.0,6006420,9122781.787850501,-3116361.787850501,-0.02772218574065953,10.1,1.7,2.6,1.4,9.5,-0.1,1,0.07687299414633264,1,-1.0354431260804686
Torrey Craig,2023-24,CHI,SF,33.0,2528233,5653014.980138658,-3124781.9801386576,-0.02297279082008409,5.7,1.1,4.1,1.9,10.8,0.0,1,0.06401578481681758,1,-1.0579782468746215
Caris LeVert,2020-21,2TM,SG,26.0,16203704,19361698.53408545,-3157994.534085449,-0.028935262361054148,20.2,5.2,4.6,2.4,17.8,0.9,1,0.03866689387431732,1,-1.0767288618260469
Blake Griffin,2022-23,BOS,C,33.0,1836090,4996592.495258071,-3160502.4952580715,-0.02555903518060791,4.1,1.5,3.8,1.8,13.1,0.3,1,0.03874001495873297,1,-1.0243762700593142
Quinten Post,2024-25,GSW,PF,24.0,438920,3600536.6999332793,-3161616.6999332793,-0.02248852462467123,8.1,1.3,3.5,1.7,14.2,0.4,1,0.09505428678991235,1,-1.006734072523795
Joel Embiid,2023-24,PHI,C,29.0,46900000,50062894.86538951,-3162894.865389511,-0.023252989357448572,34.7,5.6,11.0,7.5,34.1,4.5,-1,-0.11883386986649569,1,-1.1400141329501943
JaMychal Green,2022-23,GSW,PF,32.0,1836090,5000626.641582669,-3164536.6415826688,-0.02559165938767271,6.4,0.9,3.6,2.2,15.5,0.3,1,0.06578849494186212,1,-1.0629641580535778
Ish Smith,2023-24,CHO,PG,35.0,2019706,5185176.974538033,-3165470.974538033,-0.023271928412068967,3.2,3.4,1.8,-0.4,6.8,-0.9,-1,-0.041308303418418624,-1,-1.270376723820873
Serge Ibaka,2020-21,LAC,C,31.0,9258000,12430563.81825338,-3172563.8182533793,-0.02906875406132839,11.1,1.8,6.7,3.0,18.2,0.8,1,0.04845734349781822,1,-1.1105894910794138
Orlando Robinson,2024-25,2TM,C,24.0,491887,3672401.9444622695,-3180514.9444622695,-0.02262294750947641,6.9,1.8,5.0,1.2,12.9,-0.3,1,0.07807263372372764,1,-1.0124168289465671
DaQuan Jeffries,2024-25,CHO,SG,27.0,2425204,5608530.776602801,-3183326.776602801,-0.022642948022610757,6.7,1.1,2.9,0.6,7.9,-0.7,1,0.0674747604415592,1,-1.0394229622566402
Herbert Jones,2024-25,NOP,SF,26.0,12976362,16167817.290689824,-3191455.290689824,-0.022700766002004616,10.3,3.3,3.9,0.4,10.4,-0.3,1,0.019491974732049444,-1,-1.4036205062502332
Brandon Ingram,2019-20,NOP,PF,22.0,7265485,10460663.809719961,-3195178.809719961,-0.029275964904892454,23.8,4.2,6.1,5.1,18.8,2.2,1,0.03867250868278571,1,-1.0137428565537836
Khem Birch,2020-21,2TM,C,28.0,3000000,6198477.387162641,-3198477.3871626407,-0.029306188264271955,7.2,1.3,5.8,3.8,15.1,0.4,1,0.08876349596770328,1,-0.9949365628667011
Haywood Highsmith,2023-24,MIA,PF,27.0,1902137,5111079.416884161,-3208942.4168841606,-0.02359152202148316,6.1,1.1,3.2,3.1,11.1,0.5,1,0.09037604765726209,1,-0.9784620224483931
Timothé Luwawu-Cabarrot,2019-20,BRK,SF,24.0,654469,3863762.511648775,-3209293.511648775,-0.029405291475616414,7.8,0.6,2.7,1.7,11.0,-0.1,1,0.08892419687644798,1,-0.9833932621799495
Myles Turner,2024-25,IND,C,28.0,19928500,23146907.956298158,-3218407.9562981576,-0.02289247984392806,15.6,1.5,6.5,4.7,16.1,1.3,1,0.052138905783514045,1,-1.0391504107504832
Isaiah Stewart,2022-23,DET,C,21.0,3433320,6656146.1014270475,-3222826.1014270475,-0.026063047199280636,11.3,1.4,8.1,2.0,13.1,0.0,1,0.07816411063623191,1,-1.039116300906378
Danuel House Jr.,2020-21,HOU,SF,27.0,3717000,6940128.338975602,-3223128.338975602,-0.029532053683118946,8.8,1.9,3.7,0.5,9.1,-0.3,1,0.08609665536032235,1,-1.0229585712417237
Saddiq Bey,2021-22,DET,SF,22.0,2824320,6070050.85726671,-3245730.85726671,-0.028873012767686498,16.1,2.8,5.4,4.0,14.0,1.2,1,0.06993276029403456,1,-1.013390889470086
Joel Embiid,2022-23,PHI,C,28.0,33616770,36863298.617737606,-3246528.617737606,-0.026254729834924606,33.1,4.2,10.2,12.3,31.4,6.4,-1,-0.12123127848807269,1,-1.0906150557025482
Darius Bazley,2020-21,OKC,PF,20.0,2339160,5585924.151636529,-3246764.151636529,-0.029748617845304456,13.7,1.8,7.2,-0.9,9.7,-1.0,1,0.023231015116515152,1,-1.1496831210355076
Terance Mann,2021-22,LAC,SF,25.0,1782621,5034865.234809795,-3252244.2348097954,-0.028930953749620115,10.8,2.6,5.2,5.5,13.4,0.8,1,0.0928126385639177,1,-0.9766977497957564
Saddiq Bey,2022-23,2TM,SF,23.0,2959080,6216450.645351352,-3257370.645351352,-0.026342409488911506,13.8,1.5,4.7,3.9,14.6,0.9,1,0.09457402338958493,1,-0.9852066270360085
Mike Muscala,2020-21,OKC,C,29.0,2283034,5541200.013196047,-3258166.0131960474,-0.029853087898076298,9.7,0.8,3.8,1.3,14.7,0.3,1,0.05965747807005106,1,-1.05529264705486
Keegan Murray,2024-25,SAC,PF,24.0,8809560,12074613.481774481,-3265053.481774481,-0.023224268655749294,12.4,1.4,6.7,4.4,12.0,0.2,1,0.06603315786115843,1,-1.0198477873041776
Timothé Luwawu-Cabarrot,2020-21,BRK,SF,25.0,654469,3924203.9946796237,-3269734.9946796237,-0.029959089194425727,6.4,1.2,2.2,0.3,7.8,-0.6,1,0.07276804558760741,1,-0.9744184228563345
Damian Lillard,2019-20,POR,PG,29.0,29802321,33072765.64396362,-3270444.64396362,-0.029965591386875767,30.0,8.0,4.3,11.6,26.9,5.9,-1,-0.05817139081620648,1,-1.0747987980672775
Taj Gibson,2020-21,NYK,C,35.0,1442968,4737866.982859235,-3294898.9828592353,-0.030189655331310565,5.4,0.8,5.6,3.8,16.0,0.8,1,0.005543317749854282,1,-1.110762261012567
Monte Morris,2024-25,PHO,PG,29.0,2087519,5383889.680555955,-3296370.6805559546,-0.02344702734625967,5.2,1.6,1.5,0.8,13.1,0.0,1,0.07501802893155096,1,-0.9977404193123102
Rajon Rondo,2019-20,LAL,PG,33.0,2564753,5871387.3558807075,-3306634.3558807075,-0.030297181197367667,7.1,5.0,3.0,1.4,12.4,0.2,1,0.025486594033805654,1,-1.0673385139505616
Tyrese Haliburton,2023-24,IND,PG,23.0,5808435,9123765.193522474,-3315330.193522474,-0.024373664313028683,20.1,10.9,3.9,9.0,23.3,5.0,-1,-0.03884404118354268,-1,-1.2284766879725049
Kyle Korver,2019-20,MIL,SF,38.0,1620564,4946909.506715028,-3326345.5067150276,-0.03047778547475745,6.7,1.2,2.1,2.5,11.3,0.5,1,0.040810597501783064,-1,-1.2611804558830362
Reggie Bullock,2020-21,NYK,SF,29.0,4200000,7536817.319150375,-3336817.319150375,-0.030573733911951395,10.9,1.5,3.4,4.6,11.1,0.9,1,0.08414152761234589,1,-0.9923669796789552
Tari Eason,2024-25,HOU,PF,23.0,3695160,7051971.059821108,-3356811.0598211084,-0.02387693871326933,12.0,1.5,6.4,5.0,18.5,2.0,1,0.034530862964632536,-1,-1.2037183664694044
Danuel House Jr.,2019-20,HOU,SF,26.0,3540000,6899502.769678876,-3359502.769678876,-0.030781590339736813,10.5,1.3,4.2,3.6,11.3,0.6,1,0.09962987122930828,1,-0.9699774273663513
Mason Plumlee,2024-25,PHO,C,34.0,2087519,5450600.022902491,-3363081.0229024906,-0.023921536851669346,4.5,1.8,6.1,3.7,14.8,0.5,1,0.0365176579598126,1,-1.0668160512008615
Tyrese Martin,2024-25,BRK,SG,25.0,635853,4014940.816937462,-3379087.816937462,-0.02403539289937592,8.7,2.0,3.7,0.9,10.9,-0.2,1,0.11818189962221681,1,-0.9705495939792785
Royce O'Neale,2020-21,UTA,SF,27.0,8500000,11881476.883706884,-3381476.8837068845,-0.030982929115877633,7.0,2.5,6.8,5.6,9.9,1.7,1,0.047799158818261744,1,-1.1399453622014524
Chris Boucher,2019-20,TOR,C,27.0,1588231,4970878.189384855,-3382647.1893848553,-0.03099365209258618,6.6,0.4,4.5,3.8,20.7,0.8,1,0.05227715212365702,1,-1.032615397808018
Michael Carter-Williams,2019-20,ORL,SG,28.0,1620564,5012323.875295881,-3391759.875295881,-0.031077147473849015,7.2,2.4,3.3,1.9,15.3,0.5,1,0.07179415005143602,1,-1.1114384024946093
Alex Len,2020-21,2TM,C,27.0,1265372,4677242.732095951,-3411870.732095951,-0.03126141407454601,6.6,0.8,4.1,2.7,16.4,0.5,1,0.08011892409496074,1,-0.9695754556488545
Josh Hart,2019-20,NOP,SF,24.0,1655160,5076266.832728164,-3421106.8327281643,-0.03134604024856299,10.1,1.7,6.5,3.1,11.9,0.6,1,0.10094288364201492,1,-1.0105478166772754
Christian Braun,2024-25,DEN,SG,23.0,3089640,6510760.511479901,-3421120.511479901,-0.02433437072495449,15.4,2.6,5.2,8.0,16.0,1.6,1,0.05382101373361009,-1,-1.2336248496754862
Kevin Love,2023-24,MIA,PF,35.0,3835738,7267047.4815237755,-3431309.4815237755,-0.025226321535084844,8.8,2.1,6.1,3.3,18.5,1.3,1,0.02460301733728104,-1,-1.2676834919783964
Danilo Gallinari,2023-24,3TM,SF,35.0,661628,4095635.2920971266,-3434007.2920971266,-0.025246155314967,5.7,1.1,2.2,1.3,13.4,0.0,1,0.038972794787593745,1,-1.184926730350921
Jock Landale,2022-23,PHO,C,27.0,1563518,4999059.760215099,-3435541.760215099,-0.027783282198173137,6.6,1.0,4.1,2.7,16.4,0.2,1,0.07867711868442306,1,-0.981779092115635
Santi Aldama,2023-24,MEM,PF,23.0,2194200,5629959.68546842,-3435759.6854684204,-0.02525903857101786,10.7,2.3,5.8,2.4,13.1,0.7,1,0.10268366528896083,1,-0.9818813052557097
Bojan Bogdanović,2020-21,UTA,SF,31.0,17850000,21289031.159756493,-3439031.159756493,-0.031510272675064066,17.0,1.9,3.9,5.2,14.0,0.9,1,0.06183964602327263,1,-1.0497665060749157
Anthony Tolliver,2019-20,3TM,PF,34.0,183115,3624195.304105584,-3441080.304105584,-0.03152904804934565,3.6,0.8,2.8,0.5,7.0,-0.3,1,0.030680746314611818,1,-1.0526607636231196
Nikola Vučević,2021-22,CHI,C,31.0,24000000,27441732.0290393,-3441732.029039301,-0.030616578264622746,17.6,3.2,11.0,4.5,18.2,1.8,1,0.020415201032205343,1,-1.0172728934432445
Svi Mykhailiuk,2024-25,UTA,SF,27.0,3500000,6947336.46001288,-3447336.46001288,-0.02452084431112812,8.8,2.0,2.4,-0.1,9.8,-0.3,1,0.07351528615145603,1,-1.0603904260346002
Bojan Bogdanović,2021-22,UTA,PF,32.0,18700000,22147512.24473462,-3447512.244734619,-0.030667997266662694,18.1,1.7,4.3,5.2,15.7,1.1,1,0.05779832779513655,1,-1.0545121554263988
Trayce Jackson-Davis,2024-25,GSW,C,24.0,1891857,5341367.450661607,-3449510.450661607,-0.02453630786881958,6.6,1.7,5.0,3.4,18.5,0.8,1,0.08769054026647533,1,-0.977561991155587
Cameron Payne,2024-25,NYK,PG,30.0,2087519,5539622.677504587,-3452103.677504587,-0.024554753446272705,6.9,2.8,1.4,2.3,13.8,0.5,1,0.07770701515775902,1,-0.9889179134862399
Torrey Craig,2020-21,2TM,SF,30.0,1620564,5074928.893536517,-3454364.8935365174,-0.031650768678179564,5.5,1.0,3.9,2.2,14.2,0.5,1,0.06903035661045148,1,-1.0412877873842479
Nick Richards,2024-25,2TM,C,27.0,5000000,8456985.407724598,-3456985.4077245984,-0.024589477108463015,9.3,0.9,8.2,3.0,16.6,-0.4,1,0.05307892172078649,1,-1.040344186308133
Nick Richards,2023-24,CHO,C,26.0,5000000,8462104.28152744,-3462104.281527439,-0.02545271892963174,9.7,0.8,8.0,5.1,16.7,-0.1,1,0.05492834509917299,1,-1.0479127723593133
Alperen Şengün,2022-23,HOU,C,20.0,3375480,6843440.719283851,-3467960.719283851,-0.028045454848440024,14.8,3.9,9.0,5.2,19.7,1.9,1,0.03706632851167979,1,-1.0594314430181595
Kentavious Caldwell-Pope,2023-24,DEN,SG,30.0,14704938,18175340.979489148,-3470402.9794891477,-0.025513729346859304,10.1,2.4,2.4,4.8,10.7,0.4,1,0.06848934216531338,1,-1.1847334451248952
DeMar DeRozan,2021-22,CHI,PF,32.0,26000000,29487585.797795173,-3487585.797795173,-0.03102447913778686,27.9,4.9,5.2,8.8,23.1,3.1,-1,-0.015613305675688638,1,-1.0701655606598273
Mikal Bridges,2020-21,PHO,SF,24.0,4161000,7669170.844879089,-3508170.844879089,-0.032143768049102885,13.5,2.1,4.3,8.0,16.4,3.1,1,0.0413982455981719,-1,-1.2780258937630011
Dennis Smith Jr.,2022-23,CHO,PG,25.0,1836090,5346571.31141847,-3510481.31141847,-0.0283893195699201,8.8,4.8,3.1,1.1,11.6,-0.1,1,0.05149293208067052,1,-1.014313933390956
Taurean Prince,2019-20,BRK,PF,25.0,3481986,7007116.734635654,-3525130.734635654,-0.03229916377712712,12.1,1.8,6.0,0.6,9.1,-0.4,1,0.07868673388441288,1,-1.036451338622106
De'Aaron Fox,2020-21,SAC,PG,23.0,8099627,11628682.955470357,-3529055.955470357,-0.03233512878385887,25.2,7.2,3.5,4.2,20.7,2.0,1,0.01756101630603013,1,-1.0023599200039741
Jordan Clarkson,2020-21,UTA,SG,28.0,11500000,15043469.339564955,-3543469.339564955,-0.03246719204292611,18.4,2.5,4.0,4.2,17.1,1.6,1,0.05855213243175611,1,-1.037511745307301
